2,1,0,2,2,2,1,2,0,1,0,2,1,1,1,3.36277
1,0,2,0,0,6,0,1,2,1,0,2,1,1,1,3.34051
1,1,1,0,2,4,0,1,2,1,0,2,2,1,0,3.22495
1,2,0,0,4,2,0,0,3,1,0,2,1,0,2,3.18728
0,0,3,2,0,4,2,0,1,2,0,1,1,1,1,3.14200
1,1,1,2,4,0,2,1,0,0,2,1,1,1,1,3.18955
2,1,0,2,2,2,3,0,0,1,0,2,3,0,0,3.15739
1,0,2,0,0,6,0,3,0,1,0,2,1,1,1,3.40573
1,1,1,0,2,4,2,0,1,1,0,2,2,0,1,3.15097
2,0,1,2,2,2,0,0,3,1,2,0,0,1,2,3.40303
2,0,1,6,0,0,0,1,2,2,0,1,1,2,0,3.48920
0,0,3,0,0,6,2,0,1,0,0,3,0,1,2,3.15217
0,3,0,0,4,2,3,0,0,0,1,2,2,1,0,3.06789
1,1,1,2,2,2,2,1,0,3,0,0,0,1,2,3.20495
2,1,0,4,0,2,0,1,2,0,1,2,1,1,1,3.37109
1,1,1,4,2,0,0,1,2,2,0,1,0,1,2,3.30876
1,2,0,0,6,0,2,1,0,1,2,0,1,1,1,3.16089
2,1,0,2,2,2,2,0,1,1,0,2,0,1,2,3.25991
0,1,2,0,2,4,0,0,3,0,3,0,0,2,1,3.18859
0,1,2,0,2,4,0,1,2,0,3,0,0,2,1,3.23163
0,1,2,0,2,4,0,2,1,0,3,0,0,2,1,3.22894
0,1,2,0,2,4,0,3,0,0,3,0,0,2,1,3.26736
0,1,2,0,2,4,2,0,1,0,3,0,0,2,1,3.12293
0,1,2,0,2,4,2,1,0,0,3,0,0,2,1,3.14799
0,3,0,0,6,0,2,1,0,0,3,0,0,1,2,3.16008
0,3,0,0,6,0,2,0,1,0,3,0,0,1,2,3.14989
0,3,0,0,6,0,0,3,0,0,3,0,0,1,2,3.20456
0,3,0,0,6,0,0,2,1,0,3,0,0,1,2,3.16636
0,3,0,0,6,0,0,1,2,0,3,0,0,1,2,3.19265
0,3,0,0,6,0,0,0,3,0,3,0,0,1,2,3.17993
0,2,1,0,4,2,0,0,3,0,3,0,0,2,1,3.19240
0,2,1,0,4,2,0,1,2,0,3,0,0,2,1,3.22598
0,2,1,0,4,2,0,2,1,0,3,0,0,2,1,3.19128
0,2,1,0,4,2,0,3,0,0,3,0,0,2,1,3.24666
0,2,1,0,4,2,2,0,1,0,3,0,0,2,1,3.14059
3,0,0,6,0,0,3,0,0,3,0,0,3,0,0,3.36966
3,0,0,4,0,2,3,0,0,1,0,2,3,0,0,3.45610
3,0,0,6,0,0,2,0,1,3,0,0,2,0,1,3.37860
3,0,0,6,0,0,2,0,1,3,0,0,0,1,2,3.49080
3,0,0,6,0,0,2,0,1,3,0,0,0,0,3,3.46115
3,0,0,6,0,0,2,0,1,3,0,0,0,2,1,3.51239
3,0,0,6,0,0,2,1,0,3,0,0,2,1,0,3.49191
3,0,0,4,0,2,3,0,0,1,0,2,2,0,1,3.42268
3,0,0,4,0,2,3,0,0,1,0,2,2,1,0,3.45218
3,0,0,6,0,0,1,0,2,3,0,0,3,0,0,3.47702
3,0,0,6,0,0,3,0,0,3,0,0,2,0,1,3.39758
3,0,0,6,0,0,3,0,0,3,0,0,2,1,0,3.44595
3,0,0,6,0,0,2,0,1,3,0,0,1,0,2,3.43795
3,0,0,6,0,0,2,0,1,3,0,0,1,1,1,3.47964
3,0,0,6,0,0,2,1,0,3,0,0,1,1,1,3.51243
3,0,0,6,0,0,2,1,0,3,0,0,1,2,0,3.54226
3,0,0,6,0,0,2,1,0,3,0,0,0,1,2,3.52377
3,0,0,6,0,0,2,1,0,3,0,0,0,3,0,3.52155
3,0,0,6,0,0,2,1,0,3,0,0,0,2,1,3.54314
0,2,1,2,4,0,1,0,2,2,0,1,3,0,0,3.13985
0,1,2,2,0,4,1,0,2,2,1,0,3,0,0,3.09074
1,2,0,2,4,0,1,0,2,3,0,0,3,0,0,3.15144
0,1,2,2,2,2,3,0,0,2,0,1,3,0,0,3.08070
0,2,1,2,4,0,0,2,1,2,0,1,2,0,1,3.25991
